i,count
13581,4
13614,4
2364,4
9991,4
7577,4
11321,4
4239,4
11952,4
1822,4
11890,4
5323,4
14375,4
6802,4
5094,4
1449,4
735,4
13208,4
13214,4
7074,4
5356,4
2878,4
10123,4
7312,4
14106,4
8777,4
11198,4
1794,4
12728,4
14470,4
6777,4
2622,4
4105,4
1487,4
5439,4
1944,4
6201,4
6680,4
14024,4
286,4
5701,4
3960,4
12927,4
8193,4
8831,4
9524,4
8576,4
13497,4
12462,4
10548,4
7079,4
2433,4
12688,4
6143,4
8171,4
5056,4
2257,4
2911,4
6512,4
2356,4
15035,4
5931,4
6973,4
11580,4
9423,4
12482,4
3400,4
3561,4
3523,4
12066,4
2922,4
8248,4
6487,4
10081,4
13494,4
8499,4
13302,4
13642,4
14408,4
13134,4
3035,4
11828,4
2907,4
9637,4
12052,4
13076,4
13737,4
13211,4
7419,4
10853,4
8598,4
10296,4
5249,4
3673,4
880,4
10356,4
7373,4
12601,4
1129,4
9705,4
1892,4
14754,4
7836,4
11377,4
1070,4
1923,4
9732,4
7693,4
11130,4
12766,4
4492,4
11019,4
7084,4
7309,4
13720,4
11919,4
5720,4
10830,4
7601,4
13540,4
12495,4
2910,4
9186,4
8374,4
11666,4
6365,4
3794,4
12920,4
10105,4
4070,4
1288,4
12452,4
12880,4
7156,4
14308,4
9559,4
5746,4
7446,4
10815,4
10721,4
22,4
14998,4
14442,4
7107,4
7589,4
6551,4
7608,4
11168,4
14598,4
2776,4
2593,4
6568,4
6931,4
5823,4
11935,4
13653,4
11872,4
14932,4
11684,4
4779,4
6315,4
3692,4
86,4
10314,4
7930,4
140,4
15101,4
5732,4
4633,4
8772,4
8448,4
2720,4
13118,4
10093,4
5455,4
15053,4
1057,4
11054,4
15162,4
3616,4
5280,4
3357,4
9688,4
9509,4
13032,4
1642,4
14699,4
13356,4
5615,4
12900,4
10272,4
9969,4
12449,4
8634,4
1162,4
13977,4
7188,4
11912,4
8714,4
6961,4
4851,4
3256,4
3645,4
4725,4
4854,4
11737,4
1983,4
2441,4
15121,4
5790,4
14905,4
3126,4
10769,4
11449,4
9738,4
14144,4
12789,4
5637,4
13274,4
9843,4
9975,4
9154,4
4654,4
21,4
8903,4
8510,4
9432,4
13121,4
1379,4
12852,4
7282,4
5184,4
7737,4
6913,4
12117,4
6398,4
12608,4
5202,4
9639,4
10756,4
2025,4
14001,4
2173,4
8072,4
10267,4
6583,4
8788,4
10378,4
3815,4
3618,4
9380,4
7879,4
10620,4
7666,4
12324,4
1224,4
12308,4
4727,4
12560,4
1831,4
4802,4
11696,4
13798,4
1594,4
12121,4
10106,4
11995,4
5762,4
12663,4
7705,4
12596,4
5385,4
6881,4
14746,4
5861,4
13582,4
6678,4
3130,4
9438,4
10446,4
5876,4
8992,4
7794,4
1913,4
4259,4
6021,4
10865,4
7044,4
5380,4
2360,4
13820,4
12632,4
1563,4
6378,4
8213,4
11172,4
2042,4
9082,4
7216,4
2160,4
14457,4
13793,4
13122,4
3707,4
10047,4
11533,4
10291,4
3376,4
13234,4
10492,4
3025,4
6288,4
10405,4
8627,4
6815,4
11911,4
5627,4
10334,4
0,4
14381,4
13472,4
11878,4
12268,4
6677,4
12996,4
14151,4
8725,4
9601,4
14129,4
5872,4
671,4
4662,4
13075,4
1903,4
13362,4
5119,4
8893,4
1034,4
6287,4
10693,4
13305,4
14673,4
11571,4
1402,4
5029,4
7101,4
11095,4
14910,4
3889,4
2952,4
3244,4
9885,4
9291,4
11167,4
8086,4
1305,4
4733,4
5270,4
8747,4
33,4
10735,4
2856,4
2044,4
4931,4
10364,4
11032,4
2523,4
10203,4
4775,4
14780,4
545,4
6658,4
5081,4
10746,4
7139,4
10046,4
12016,4
9933,4
9734,4
5554,4
13363,4
633,4
14224,4
8908,4
7640,4
9486,4
3924,4
7335,4
14507,4
831,4
14065,4
14751,4
8136,4
6635,4
9364,4
387,4
8137,4
306,4
10491,4
12638,4
338,4
8604,4
7366,4
13227,4
245,4
14801,4
15207,4
14502,4
12224,4
14125,4
9185,4
14681,4
2696,4
7990,4
10734,4
12090,4
4273,4
13967,4
993,4
9172,4
4095,4
9485,4
9796,4
11947,4
2180,4
8652,4
14845,4
10184,4
12682,4
13564,4
2144,4
12116,4
1176,4
6482,4
2301,4
7314,4
14520,4
11741,4
10333,4
10892,4
11800,4
2691,4
13174,4
13017,4
14666,4
10239,4
1240,4
12233,4
403,4
12203,4
5702,4
2420,4
7214,4
11576,4
13079,4
4680,4
1887,4
8011,4
10792,4
11679,4
8494,4
11171,4
2967,4
10387,4
5142,4
10647,4
3623,4
7378,4
6956,4
10836,4
10060,4
9404,4
1679,4
10906,4
10357,4
10505,4
11135,4
7105,4
8393,4
4692,4
5453,4
6674,4
4396,4
10128,4
12760,4
2104,4
9977,4
1325,4
11600,4
9895,4
10109,4
3337,4
9336,4
10618,4
2819,4
7384,4
12069,4
1671,4
8602,4
13492,4
13449,4
4315,4
14395,4
12743,4
13560,4
9997,4
14044,4
6138,4
31,4
5089,4
5661,4
273,4
2783,4
4107,4
5443,4
14075,4
2902,4
3579,4
11434,4
9881,4
10185,4
7136,4
13399,4
13173,4
5088,4
14302,4
9758,4
8340,4
6518,4
12119,4
9296,4
12830,4
7808,4
10684,4
8426,4
12244,4
4116,4
10229,4
13527,4
10448,4
174,4
11089,4
7593,4
3841,4
1843,4
12091,4
2434,4
4562,4
11229,4
4677,4
12853,4
8331,4
7819,4
11107,4
2671,4
1781,4
9339,4
12186,4
6108,4
3391,4
333,4
5427,4
7492,4
10183,4
3445,4
7903,4
8524,4
7546,4
7769,4
10825,4
3709,4
7778,4
14184,4
5918,4
1538,4
11396,4
8733,4
9285,4
14655,4
13802,4
10066,4
5794,4
12727,4
13107,4
13468,4
11859,4
14063,4
8529,4
13478,4
4970,4
12207,4
2912,4
8774,4
10626,4
11448,4
6246,4
14284,4
11983,4
1560,4
13763,4
2017,4
13060,4
10247,4
9944,4
13690,4
11412,4
14818,4
4019,4
14651,4
9980,4
14990,4
5011,4
2469,4
7597,4
5337,4
2414,4
14290,4
4903,4
13659,4
13501,4
11854,4
9940,4
5942,4
14478,4
9375,4
10413,4
13751,4
11781,4
7759,4
13989,4
10486,4
13403,4
2703,4
10148,4
15030,4
13096,4
13655,4
15096,4
10846,4
14048,4
631,4
11814,4
14599,4
1114,4
6828,4
5509,4
6843,4
2413,4
4244,4
13916,4
11015,4
8900,4
13984,4
5619,4
3700,4
9813,4
3373,4
12719,4
8985,4
3724,4
2253,4
14195,4
3600,4
3837,4
6862,4
12947,4
5349,4
8290,4
669,4
10082,4
3877,4
3520,4
9959,4
6061,4
4980,4
1144,4
14497,4
10730,4
14439,4
9279,4
8090,4
12732,4
7634,4
755,4
8472,4
12691,4
5333,4
2237,4
13475,4
1019,4
5115,4
3161,4
9973,4
883,4
1361,4
1814,4
11009,4
14317,4
9427,4
7108,4
3031,4
14296,4
11677,4
13922,4
10705,4
12123,4
13447,4
5884,4
13658,4
3652,4
10516,4
5174,4
5297,4
10663,4
15282,4
7905,4
8029,4
5532,4
5988,4
10999,4
15043,4
8106,4
13041,4
1870,4
7658,4
11998,4
4145,4
2712,4
1157,4
4820,4
9612,4
12242,4
2204,4
12899,4
9739,4
13035,4
1994,4
9498,4
13874,4
10737,4
12360,4
5165,4
6229,4
7557,4
11237,4
8711,4
11681,4
4374,4
7207,4
3008,4
5027,4
8120,4
13037,4
8483,4
5837,4
14311,4
9448,4
8521,4
13318,4
11418,4
272,4
2283,4
2187,4
9531,4
5005,4
5326,4
9887,4
5395,4
7075,4
12759,4
10307,4
2946,4
11915,4
12791,4
6166,4
10581,4
7242,4
9709,4
3661,4
8010,4
9429,4
13856,4
2905,4
7030,4
6837,4
3849,4
3327,4
10354,4
3361,4
1307,4
6232,4
8840,4
597,4
3335,4
14552,4
7851,4
10417,4
2651,4
9916,4
1159,4
12540,4
11701,4
14396,4
8528,4
8603,4
11137,4
8941,4
10340,4
9130,4
11331,4
2227,4
11940,4
7367,4
11265,4
7788,4
12799,4
14226,4
8077,4
8785,4
4585,4
4442,4
3537,4
4833,4
4879,4
4685,4
280,4
2328,4
11441,4
14704,4
3970,4
1707,4
2348,4
10030,4
13841,4
2984,4
29,4
5901,4
11176,4
12334,4
13568,4
54,4
8861,4
8361,4
921,4
4676,4
12262,4
11322,4
12545,4
2345,4
11141,4
13759,4
11413,4
10754,4
13639,4
1583,4
1714,4
11928,4
3934,4
12834,4
5331,4
11527,4
3226,4
642,4
3564,4
12911,4
6861,4
13024,4
7173,4
2945,4
6976,4
5968,4
7467,4
4423,4
8550,4
15039,4
3432,4
13726,4
9716,4
8569,4
10841,4
11603,4
14638,4
9383,4
7563,4
4454,4
14891,4
12811,4
13470,4
2873,4
9943,4
3566,4
13491,4
6723,4
3027,4
8027,4
2619,4
8237,4
4798,4
9529,4
11896,4
13042,4
10740,4
7370,4
1330,4
6501,4
10403,4
10071,4
8008,4
13471,4
4473,4
2971,4
7347,4
13288,4
5414,4
389,4
4886,4
8936,4
3499,4
13260,4
9075,4
12862,4
12925,4
8962,4
6702,4
1936,4
9868,4
4682,4
8314,4
2635,4
13698,4
3408,4
10652,4
865,4
8551,4
5879,4
6135,4
14531,4
12417,4
5682,4
3434,4
11627,4
8854,4
13495,4
12247,4
2961,4
4421,4
849,4
10861,4
8706,4
5317,4
14534,4
838,4
14941,4
4080,4
4486,4
6447,4
11447,4
11703,4
10685,4
5379,4
5273,4
9247,4
9590,4
1946,4
15105,4
13809,4
2917,4
14094,4
11697,4
14134,4
11806,4
1957,4
8823,4
4538,4
8175,4
8549,4
10420,4
721,4
949,4
12686,4
13537,4
13477,4
6510,4
13706,4
13765,4
4523,4
3558,4
13489,4
6911,4
6278,4
6071,4
6125,4
14572,4
8723,4
12483,4
2927,4
1027,4
7978,4
9140,4
1403,4
12118,4
2667,4
13067,4
11609,4
8460,4
10720,4
7790,4
11086,4
2401,4
5505,4
2233,4
12559,4
636,4
6863,4
8192,4
2628,4
3267,4
7600,4
7588,4
8066,4
3959,4
449,4
10948,4
8707,4
10958,4
3544,4
12373,4
10623,4
10901,4
4176,4
8590,4
12933,4
382,4
506,4
11938,4
866,4
7578,4
11439,4
7426,4
708,4
5441,4
2179,4
4409,4
4364,4
3412,4
8647,4
10782,4
9215,4
14251,4
8219,4
3227,4
4678,4
562,4
6601,4
6150,4
10810,4
3263,4
5909,4
11788,4
11049,4
2633,4
2446,4
3477,4
9200,4
4826,4
8119,4
12085,4
14641,4
12898,4
13777,4
9074,4
12494,4
11238,4
6070,4
6496,4
14225,4
5262,4
7444,4
212,4
6326,4
4408,4
8757,4
6458,4
5612,4
1,4
2220,4
7027,4
6984,4
10519,4
4065,4
1736,4
3923,4
2542,4
5069,4
8222,4
13521,4
9782,4
11582,4
11974,4
12831,4
13750,4
6605,4
13457,4
376,4
3006,4
9220,4
8000,4
8501,4
12235,4
8810,4
9985,4
2019,4
13361,4
7432,4
491,4
2918,4
4272,4
9722,4
13019,4
1849,4
3128,4
9979,4
14808,4
10770,4
11641,4
5804,4
6250,4
2865,4
3060,4
14264,4
2065,4
12650,4
7920,4
2363,4
1314,4
178,4
9370,4
12603,4
1528,4
9737,4
1431,4
4098,4
12678,4
5815,4
12669,4
9543,4
4542,4
8753,4
10646,4
10278,4
3548,4
6230,4
8616,4
13543,4
13033,4
14313,4
11383,4
12492,4
11263,4
13669,4
14410,4
5811,4
6220,4
5534,4
9583,4
12844,4
13572,4
9950,4
13479,4
4612,4
13783,4
12465,4
3641,4
10400,4
4367,4
5536,4
3448,4
12694,4
10691,4
7360,4
992,4
8612,4
7478,4
4883,4
13026,4
9899,4
12441,4
461,4
1331,4
10315,4
411,4
9086,4
6631,4
11941,4
3492,4
8973,4
6585,4
10889,4
6372,4
2487,4
11318,4
4017,4
13823,4
6197,4
851,4
2167,4
610,4
11329,4
15075,4
9871,4
5779,4
5694,4
4328,4
6011,4
13757,4
10606,4
10036,4
12953,4
8161,4
11826,4
9113,4
12552,4
5597,4
11552,4
7514,4
12061,4
4167,4
11644,4
14079,4
10084,4
5881,4
6709,4
19,4
12124,4
11026,4
11547,4
11628,4
5179,4
2327,4
10394,4
3875,4
11759,4
11713,4
4168,4
6958,4
5539,4
14371,4
12357,4
13887,4
6461,4
4112,4
9229,4
5357,4
6068,4
5740,4
4831,4
9397,4
1636,4
13197,4
6566,4
3102,4
979,4
8734,4
11139,4
10597,4
11423,4
731,4
10118,4
6261,4
9918,4
13077,4
5933,4
3528,4
868,4
6339,4
13538,4
7031,4
2852,4
1681,4
11159,4
5842,4
3779,4
7472,4
1225,4
7764,4
4464,4
15206,4
12019,4
13872,4
9288,4
12108,4
9116,4
12363,4
3607,4
12863,4
480,4
5400,4
8037,4
6109,4
783,4
10459,4
5316,4
12628,4
14266,4
9385,4
11109,4
12013,4
14034,4
13310,4
6616,4
8338,4
6656,4
11007,4
7418,4
3884,4
8296,4
1465,4
14742,4
9343,4
4290,4
8822,4
13049,4
4334,4
3205,4
13528,4
11750,4
5306,4
9312,4
7275,4
10018,4
3838,4
8170,4
13959,4
14608,4
1857,4
8573,4
7595,4
1612,4
4749,4
9615,4
2863,4
7774,4
11708,4
2177,4
12570,4
11922,4
12970,4
7363,4
3787,4
11334,4
912,4
5007,4
6778,4
658,4
2906,4
2486,4
4872,4
12152,4
8271,4
10682,4
8923,4
7607,4
9132,4
5084,4
5635,4
10388,4
11968,4
12814,4
3920,4
5810,4
12155,4
6273,4
8668,4
6907,4
10159,4
6262,4
6275,4
11773,4
13304,4
2418,4
10638,4
12287,4
5900,4
4508,4
11156,4
6851,4
2315,4
11695,4
7025,4
7866,4
8468,4
1815,4
8333,4
7747,4
6408,4
296,4
15074,4
10313,4
4147,4
1978,4
9592,4
3590,4
2719,4
10134,4
6748,4
12621,4
2155,4
6997,4
3979,4
1076,4
8461,4
13132,4
9149,4
11651,4
2176,4
10194,4
8212,4
4967,4
10967,4
5073,4
2394,4
6393,4
10137,4
6972,4
9187,4
10479,4
7996,4
13942,4
5962,4
7471,4
9629,4
6830,4
1882,4
11293,4
12893,4
10209,4
3488,4
9818,4
14028,4
5970,4
4595,4
5710,4
11617,4
7596,4
1793,4
8080,4
9866,4
12764,4
12656,4
987,4
14987,4
679,4
809,4
13141,4
12937,4
10308,4
10414,4
6443,4
11729,4
11205,4
10599,4
9999,4
11006,4
334,4
8929,4
10204,4
1929,4
9058,4
10114,4
4804,4
10827,4
9198,4
2246,4
2812,4
4866,4
5658,4
11455,4
5616,4
893,4
7873,4
2571,4
2001,4
13244,4
14777,4
7078,4
14171,4
3037,4
4827,4
8026,4
7263,4
3582,4
13410,4
12181,4
925,4
2968,4
11774,4
9710,4
6652,4
11797,4
5451,4
11834,4
8544,4
14377,4
9834,4
6081,4
4919,4
12961,4
12477,4
4103,4
6581,4
8279,4
8141,4
2410,4
6612,4
1626,4
9211,4
13297,4
12623,4
7440,4
14509,4
12479,4
10984,4
12684,4
13801,4
7820,4
4771,4
2591,4
10430,4
10306,4
9545,4
9717,4
9182,4
13348,4
5953,4
691,4
12808,4
8532,4
666,4
2425,4
5137,4
1438,4
13241,4
10293,4
6193,4
12111,4
1256,4
14041,4
12907,4
10723,4
14747,4
6628,4
11060,4
11761,4
13450,4
9399,4
10055,4
10566,4
5581,4
3480,4
15040,4
6505,4
12796,4
11842,4
6168,4
2166,4
1405,4
6233,4
14560,4
5068,4
5994,4
9934,4
11646,4
8435,4
10011,4
10149,4
9029,4
5203,4
15001,4
5518,4
2074,4
8387,4
13502,4
11726,4
5759,4
7320,4
14574,4
12730,4
10404,4
4864,4
1832,4
8112,4
14109,4
8178,4
4734,4
6281,4
5807,4
9360,4
6123,4
11597,4
6914,4
15131,4
681,4
5091,4
10595,4
10545,4
8775,4
10189,4
13897,4
12734,4
1233,4
15270,4
9447,4
6993,4
3216,4
10208,4
13508,4
13210,4
13303,4
14363,4
11134,4
2937,4
10923,4
13855,4
12829,4
11025,4
8169,4
3664,4
7196,4
9355,4
2238,4
3906,4
4739,4
6808,4
9675,4
6203,4
10610,4
8664,4
5458,4
2933,4
14858,4
6721,4
9408,4
14569,4
12120,4
8040,4
1464,4
4487,4
9238,4
4097,4
8208,4
2749,4
3774,4
7856,4
8650,4
2618,4
8050,4
2733,4
4312,4
11581,4
14856,4
4938,4
6044,4
1634,4
11408,4
1478,4
4720,4
10699,4
10191,4
4713,4
4392,4
7193,4
2893,4
12917,4
11792,4
6180,4
4540,4
8527,4
9814,4
13496,4
6241,4
14787,4
7434,4
5877,4
2402,4
11362,4
14237,4
3649,4
11794,4
10244,4
6507,4
7886,4
2269,4
10366,4
14621,4
6886,4
4391,4
4008,4
2162,4
7294,4
12457,4
4972,4
6305,4
14732,4
6666,4
2623,4
7592,4
7749,4
2682,4
8933,4
7896,4
1738,4
4623,4
13114,4
14345,4
9446,4
2151,4
7937,4
862,4
15042,4
5342,4
5228,4
842,4
9019,4
12958,4
11001,4
8770,4
3573,4
1804,4
12251,4
4681,4
662,4
11575,4
3588,4
7251,4
4411,4
6974,4
8257,4
11399,4
8554,4
5569,4
4504,4
13128,4
6024,4
4949,4
2295,4
12132,4
8938,4
14319,4
5067,4
9225,4
3229,4
777,4
11274,4
11633,4
8108,4
5572,4
2836,4
9580,4
8512,4
10230,4
15129,4
10337,4
10302,4
7158,4
10382,4
7689,4
10666,4
15139,4
13905,4
2777,4
7598,4
9930,4
1278,4
1951,4
3163,4
10531,4
3132,4
4773,4
9329,4
13267,4
4667,4
2455,4
875,4
12587,4
5319,4
8298,4
4252,4
8695,4
13370,4
7521,4
12542,4
10964,4
2264,4
9578,4
1547,4
26,4
3736,4
12076,4
3812,4
5208,4
13524,4
12366,4
8750,4
9382,4
10156,4
14401,4
4554,4
3286,4
5422,4
2286,4
9381,4
9358,4
4420,4
12386,4
6073,4
10518,4
8508,4
2943,4
12400,4
1786,4
14917,4
14886,4
13469,4
13604,4
2849,4
483,4
10192,4
9096,4
7835,4
1669,4
9800,4
3136,4
3196,4
2753,4
8305,4
9067,4
2867,4
7668,4
9532,4
12577,4
10384,4
14057,4
3156,4
3197,4
9177,4
14709,4
12558,4
7694,4
1950,4
180,4
3813,4
4129,4
7674,4
3326,4
5416,4
8357,4
9683,4
13721,4
12929,4
2112,4
13654,4
5585,4
3818,4
3632,4
13398,4
1610,4
11457,4
7623,4
5152,4
6640,4
9872,4
3388,4
14331,4
2280,4
14405,4
7931,4
13876,4
7638,4
7177,4
4683,4
776,4
12864,4
10107,4
7602,4
10528,4
5625,4
5691,4
10828,4
15109,4
3798,4
15033,4
6158,4
534,4
1187,4
8744,4
2976,4
7171,4
5769,4
12317,4
13776,4
11477,4
6427,4
8183,4
10795,4
2773,4
12485,4
4075,4
5099,4
2451,4
421,4
7645,4
5295,4
7039,4
4164,4
9078,4
13901,4
9163,4
13766,4
5734,4
4109,4
2405,4
13476,4
7483,4
13810,4
7956,4
11805,4
12800,4
9741,4
3300,4
605,4
9275,4
6586,4
741,4
2577,4
5037,4
13602,4
2850,4
14241,4
15169,4
14551,4
8601,4
10639,4
2164,4
9143,4
2578,4
12374,4
105,4
1782,4
11204,4
11454,4
9891,4
12383,4
13367,4
11087,4
7408,4
2330,4
12556,4
4694,4
13640,4
8824,4
11277,4
7959,4
2899,4
11484,4
12544,4
8804,4
9829,4
11999,4
3928,4
7146,4
7751,4
9311,4
1311,4
2751,4
7011,4
592,4
8728,4
8661,3
14387,3
5492,3
8721,3
479,3
10164,3
8194,3
9221,3
97,3
570,3
14240,3
1234,3
12433,3
9595,3
12327,3
10624,3
11727,3
14783,3
2678,3
6174,3
15272,3
5411,3
1131,3
15240,3
7801,3
9278,3
11945,3
4277,3
1337,3
14933,3
15077,3
7470,3
10521,3
12527,3
11196,3
6611,3
14288,3
8701,3
10728,3
8682,3
13143,3
2169,3
4372,3
11116,3
6316,3
3610,3
340,3
11619,3
6797,3
7487,3
7376,3
14756,3
3344,3
14480,3
14810,3
20,3
682,3
10243,3
557,3
2611,3
11101,3
9656,3
10529,3
15036,3
1093,3
1853,3
200,3
11224,3
11902,3
12343,3
7969,3
11852,3
6338,3
1980,3
5522,3
10501,3
6915,3
13390,3
11103,3
8478,3
13825,3
2740,3
8255,3
11369,3
14088,3
1236,3
1956,3
6602,3
9218,3
1109,3
8030,3
14374,3
10996,3
13929,3
1178,3
11144,3
8465,3
6775,3
2757,3
1342,3
9876,3
2247,3
13422,3
1054,3
13665,3
2403,3
6010,3
9342,3
8074,3
12901,3
14002,3
7927,3
9955,3
10977,3
2100,3
14881,3
13752,3
566,3
5431,3
5959,3
2661,3
11783,3
4555,3
14357,3
3334,3
2088,3
7953,3
9564,3
13337,3
8389,3
15190,3
6848,3
12998,3
9958,3
13635,3
11566,3
4459,3
13769,3
12826,3
12872,3
915,3
7706,3
10386,3
7174,3
252,3
14039,3
8446,3
712,3
6491,3
4960,3
1169,3
5204,3
13610,3
6771,3
14434,3
10954,3
15283,3
7357,3
13969,3
4572,3
9271,3
4907,3
13335,3
14087,3
6131,3
10385,3
10665,3
14135,3
8380,3
13266,3
8678,3
1623,3
4083,3
13768,3
10068,3
9605,3
9811,3
14920,3
13473,3
12271,3
9269,3
11206,3
6113,3
410,3
5803,3
14289,3
5008,3
10126,3
5761,3
11883,3
4565,3
13570,3
7566,3
6842,3
8562,3
9535,3
13734,3
11215,3
5781,3
540,3
3365,3
14511,3
7010,3
6549,3
13756,3
12934,3
2602,3
10553,3
10320,3
60,3
7771,3
12836,3
9037,3
10444,3
5758,3
7610,3
8383,3
1082,3
10115,3
12837,3
12344,3
9941,3
10120,3
11350,3
7381,3
2096,3
1005,3
14270,3
1955,3
4003,3
12335,3
5120,3
11531,3
12859,3
11768,3
5065,3
9604,3
12298,3
6199,3
5926,3
12115,3
9266,3
3987,3
10808,3
12746,3
4314,3
3828,3
10979,3
4803,3
6311,3
6606,3
4814,3
1171,3
213,3
13945,3
8896,3
12765,3
9988,3
10022,3
11125,3
15104,3
11445,3
11393,3
9123,3
10045,3
12828,3
10711,3
12049,3
4936,3
14678,3
4559,3
12170,3
2252,3
1024,3
7497,3
7142,3
11907,3
9642,3
8835,3
3846,3
8385,3
12718,3
1108,3
2512,3
3592,3
11570,3
8649,3
12225,3
13343,3
7938,3
13286,3
12448,3
3385,3
4246,3
14581,3
1042,3
13230,3
13099,3
441,3
13975,3
1466,3
11861,3
9316,3
10535,3
5040,3
8142,3
10051,3
10485,3
8078,3
12202,3
12003,3
14025,3
8623,3
14695,3
11746,3
5841,3
9699,3
10541,3
7894,3
13056,3
6774,3
7928,3
2537,3
2022,3
13821,3
10489,3
5939,3
6696,3
14686,3
14750,3
3563,3
11786,3
11247,3
7088,3
3786,3
9822,3
8855,3
7276,3
14265,3
5231,3
14113,3
12439,3
11898,3
2708,3
1865,3
2755,3
9539,3
9554,3
13999,3
99,3
2632,3
2296,3
11371,3
8531,3
1908,3
11446,3
7382,3
982,3
5496,3
57,3
8630,3
6643,3
14278,3
2058,3
10336,3
13180,3
5979,3
11923,3
9044,3
8519,3
659,3
10557,3
14665,3
13983,3
11937,3
7221,3
14791,3
11085,3
10589,3
4489,3
8186,3
14274,3
13306,3
11539,3
14854,3
10965,3
271,3
10752,3
5504,3
10168,3
3406,3
13027,3
11433,3
9553,3
14896,3
13081,3
1376,3
6359,3
7655,3
9421,3
8752,3
2267,3
4923,3
5795,3
8132,3
13203,3
3078,3
7484,3
2153,3
6514,3
7486,3
10392,3
6933,3
4018,3
3743,3
6801,3
8023,3
14677,3
12228,3
10804,3
13895,3
12352,3
542,3
5312,3
8044,3
13023,3
14231,3
14054,3
12981,3
1530,3
10317,3
15122,3
10560,3
2613,3
13833,3
729,3
11704,3
4521,3
2436,3
6435,3
11789,3
1833,3
14615,3
2621,3
6712,3
10504,3
10702,3
12177,3
758,3
5051,3
7485,3
1658,3
3462,3
4154,3
4666,3
11256,3
10375,3
236,3
10894,3
9274,3
15149,3
15068,3
4055,3
6456,3
14913,3
5180,3
3384,3
9785,3
7797,3
14839,3
267,3
4564,3
9618,3
5303,3
11661,3
5420,3
8203,3
3023,3
3808,3
8060,3
12489,3
957,3
3858,3
12010,3
2813,3
12150,3
8379,3
10220,3
6860,3
3177,3
14110,3
12894,3
3266,3
9828,3
11295,3
13179,3
2629,3
3683,3
14132,3
6400,3
13758,3
10998,3
5471,3
7474,3
11088,3
858,3
7509,3
12941,3
839,3
7838,3
5318,3
3374,3
13189,3
10231,3
5735,3
3030,3
13637,3
10726,3
10464,3
4212,3
14540,3
15032,3
12419,3
5487,3
12240,3
2263,3
5497,3
15267,3
14955,3
10329,3
15017,3
7305,3
2302,3
8309,3
13955,3
15271,3
14008,3
12447,3
1751,3
12654,3
14708,3
12299,3
14182,3
14838,3
11586,3
3755,3
11693,3
13429,3
13939,3
3138,3
2778,3
13532,3
1274,3
1226,3
8812,3
2298,3
12963,3
5481,3
6151,3
11809,3
5600,3
7652,3
13456,3
12144,3
11772,3
15048,3
5052,3
12158,3
5868,3
5098,3
9712,3
6466,3
646,3
5878,3
2994,3
8497,3
14588,3
10455,3
4022,3
13646,3
10902,3
13264,3
12580,3
15159,3
1674,3
4759,3
12051,3
14714,3
14091,3
653,3
5114,3
1672,3
168,3
15161,3
3927,3
10079,3
11492,3
6344,3
14373,3
10615,3
8507,3
6554,3
14901,3
5113,3
4670,3
3418,3
14467,3
8316,3
15202,3
7976,3
9537,3
6948,3
15173,3
6632,3
5921,3
361,3
2534,3
8901,3
3733,3
15141,3
6936,3
11388,3
12679,3
7248,3
14090,3
12733,3
1917,3
14592,3
1275,3
12813,3
10741,3
8600,3
10898,3
9801,3
223,3
13850,3
5230,3
9674,3
10004,3
9581,3
6182,3
6283,3
7579,3
10757,3
1596,3
10611,3
1184,3
13222,3
14369,3
10044,3
7199,3
1553,3
13612,3
11521,3
9318,3
1066,3
2412,3
6992,3
12029,3
14172,3
13172,3
14820,3
7620,3
5915,3
8284,3
11858,3
14221,3
6608,3
5617,3
8703,3
11849,3
3347,3
5592,3
8814,3
7298,3
5213,3
13504,3
10520,3
7037,3
4494,3
7517,3
12463,3
14636,3
13723,3
5553,3
12476,3
9952,3
11406,3
11365,3
13593,3
7941,3
8731,3
8489,3
9789,3
11404,3
1650,3
10907,3
7963,3
13621,3
3481,3
10423,3
12404,3
4625,3
599,3
5941,3
752,3
8384,3
11587,3
867,3
2147,3
4520,3
4816,3
1699,3
942,3
635,3
444,3
13827,3
9679,3
13679,3
1299,3
12183,3
4724,3
12064,3
8560,3
14037,3
341,3
9366,3
8453,3
12731,3
12012,3
2666,3
3508,3
4825,3
7580,3
1413,3
10146,3
9556,3
10057,3
11193,3
4153,3
15194,3
11491,3
10228,3
8609,3
4548,3
13283,3
11017,3
5428,3
4005,3
1912,3
10929,3
3883,3
8829,3
7102,3
407,3
7269,3
11765,3
4646,3
13168,3
8610,3
12358,3
13620,3
10617,3
13135,3
14985,3
6835,3
14014,3
5123,3
10658,3
7775,3
13455,3
14836,3
13002,3
12331,3
13740,3
9431,3
14428,3
8771,3
7898,3
8632,3
4357,3
13998,3
10383,3
3367,3
10881,3
9162,3
11608,3
12161,3
7126,3
14782,3
4265,3
14267,3
7911,3
4979,3
7885,3
3224,3
13379,3
6784,3
11080,3
959,3
12471,3
5225,3
8317,3
843,3
6765,3
12322,3
11248,3
14368,3
13448,3
12191,3
12693,3
5127,3
14733,3
11791,3
13567,3
3806,3
7265,3
1063,3
15205,3
12302,3
295,3
3183,3
5773,3
9893,3
10829,3
2604,3
9890,3
13928,3
2824,3
10847,3
15005,3
10525,3
11656,3
12967,3
10324,3
2053,3
14779,3
13144,3
14863,3
4354,3
7664,3
8075,3
11705,3
955,3
8299,3
15044,3
13764,3
4639,3
11429,3
13881,3
